,SRR4425681,SRR4425689,SRR4425686,SRR4425695,SRR4425687,SRR4425688,SRR4425694,SRR4425690,SRR4425683,SRR4425685,SRR4425656,SRR4425684,SRR4425692,SRR4425691,SRR4425696,SRR4425682
MEG_6599|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3091|Drugs|betalactams|Class_A_betalactamases|GES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2619|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2503|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1678|Drugs|betalactams|Class_B_betalactamases|CFIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6027|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7213|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,1313,152,517,648,595,209,0,723,606,393,0,127,0,0,1567,1688
MEG_4971|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,15,0,21,0,0,0
MEG_136|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6655|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|TEHA,118,0,603,116,0,0,0,23,164,116,0,226,0,0,103,181
MEG_773|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7046|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_878|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6939|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6132|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_4217|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|NREB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_337|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_5146|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_825|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_716|Metals|Arsenic_resistance|Arsenite_oxidase_regulator|AIOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7834|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YHCN,21,0,93,17,0,0,0,3,39,19,0,39,0,0,14,23
MEG_313|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1694|Drugs|betalactams|Class_A_betalactamases|CFX,42,0,0,0,128,0,0,39,0,0,0,0,0,0,50,105
MEG_5350|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2148|Drugs|betalactams|Class_A_betalactamases|CTX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3129|Drugs|betalactams|Class_A_betalactamases|GES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_345|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1595|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_4176|Metals|Nickel_resistance|Nickel_ABC_efflux_regulator|NIKR,0,0,23,0,0,1,0,5,0,3,0,0,0,0,7,15
MEG_7132|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0
MEG_5412|Metals|Lead_resistance|Lead_P-type_ATPase_transporter|PBRD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2424|Drugs|betalactams|Class_A_betalactamases|CTX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6752|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6067|Drugs|Aminoglycosides|16S_rRNA_methyltransferases|RMTD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_828|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_845|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6044|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_regulator|RAMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3088|Drugs|betalactams|Class_A_betalactamases|GES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1159|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_232|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3750|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|MDTC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6660|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2687|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,9,0,37,0,0,0,0,0,0,0,0,30,0,0,19,21
MEG_3092|Drugs|betalactams|Class_A_betalactamases|GES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_318|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1176|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSRM,0,0,6,0,0,0,0,0,12,0,0,0,0,0,0,0
MEG_2832|Drugs|MLS|23S_rRNA_methyltransferases|ERMF,88,24,180,32,118,0,0,68,342,109,27,19,29,0,84,144
MEG_7465|Drugs|Glycopeptides|VanB-type_regulator|VANRB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6507|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILP,199,0,770,61,0,0,0,0,372,85,0,169,0,0,311,306
MEG_1090|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3885|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR1,0,0,110,0,0,0,0,0,82,207,0,150,0,0,0,0
MEG_1278|Drugs|betalactams|Class_C_betalactamases|BLAEC,0,0,139,0,0,0,0,0,79,22,0,121,0,0,0,0
MEG_6630|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,0,0,18,13,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2449|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSC,48,0,372,34,0,0,0,0,173,77,0,266,0,0,0,0
MEG_7622|Drugs|MLS|Streptogramin_A_O-acetyltransferase|VATB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7200|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_5243|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1748|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|CMER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_4766|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_686|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3614|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_4074|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|MSRD,0,0,593,0,242,54,177,171,192,279,181,106,135,54,0,48
MEG_887|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2581|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6893|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2473|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_regulator|CZCR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2227|Drugs|betalactams|Class_A_betalactamases|CTX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6595|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0,0,0,0,0,0,0,0,0,18,0,12,0,0,0,0
MEG_7204|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_regulator|TETU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6500|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILB,124,0,416,0,0,0,0,0,240,45,0,95,0,0,223,176
MEG_1750|Drugs|betalactams|Class_C_betalactamases|CMH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2085|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORA,68,0,438,87,0,0,0,18,137,64,0,172,0,0,103,94
MEG_3086|Drugs|betalactams|Class_A_betalactamases|GES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1179|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_regulator|ASMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1070|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_4787|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0
MEG_771|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_735|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT2-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1848|Drugs|betalactams|Class_C_betalactamases|CMY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3609|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUB,729,0,1062,270,0,0,100,0,212,269,120,249,55,45,417,984
MEG_2929|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6663|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6998|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET44,5028,701,525,1121,2365,674,0,2141,581,299,0,164,0,0,3939,4513
MEG_4164|Metals|Sodium_resistance|Sodium_resistance_protein|NHAB,117,0,543,73,0,0,0,0,168,89,0,241,0,0,111,153
MEG_2583|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2931|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_44|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3936|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|MEXW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_4195|Metals|Nickel_resistance|Nickel_resistance_protein|NIRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6584|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3841|Metals|Mercury_resistance|Mercury_resistance_protein|MERA,0,0,91,0,0,0,0,0,54,108,0,74,0,0,0,0
MEG_2041|Metals|Copper_resistance|Copper_resistance_protein|COPB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_4867|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6540|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODA,97,0,522,64,0,0,0,18,173,87,0,172,0,0,81,103
MEG_5407|Drugs|betalactams|Penicillin_binding_protein|PBP2X|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_928|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6949|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7414|Drugs|Glycopeptides|VanB-type_resistance_protein|VANHB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_5334|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7314|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,779,0,243,0,857,0,1588,650,450,271,1475,0,1794,929,995,949
MEG_3605|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2058|Metals|Copper_resistance|Copper_resistance_protein|COPG,0,0,0,0,0,0,22,0,0,0,11,0,22,0,0,0
MEG_444|Drugs|betalactams|Class_C_betalactamases|ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7120|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,52,0,304,0,0,0,0,0,78,86,0,43,0,0,58,181
MEG_6546|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODB,0,0,0,0,0,0,515,0,0,0,510,0,671,316,0,0
MEG_6717|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2685|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,0,0,27,6,0,0,0,0,0,0,0,18,0,0,0,13
MEG_3610|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUC,6656,361,3900,2134,1238,301,32,1019,2299,570,57,1034,38,0,6792,9898
MEG_244|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3090|Drugs|betalactams|Class_A_betalactamases|GES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1153|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSBM,0,0,373,0,0,0,0,0,143,0,0,0,0,0,0,0
MEG_7837|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_protein|YJCG,332,0,1695,286,0,0,0,54,668,308,0,824,0,0,310,499
MEG_6548|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_regulator|SOXR|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_739|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT2-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_4178|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_693|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_311|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_4281|Drugs|betalactams|Mutant_porin_proteins|OMP36|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_145|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0
MEG_7608|Drugs|Glycopeptides|VanF-type_accessory_protein|VANYF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6798|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6821|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6171|Drugs|betalactams|Class_A_betalactamases|SCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6875|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2143|Metals|Copper_resistance|Copper_resistance_protein|CTPV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1669|Drugs|betalactams|Class_B_betalactamases|CFIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1165|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6932|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2836|Drugs|MLS|23S_rRNA_methyltransferases|ERMG,296,0,0,64,53,0,0,0,145,0,0,0,0,0,177,276
MEG_7529|Drugs|Glycopeptides|VanC-type_resistance_protein|VANTC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_844|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7351|Drugs|Glycopeptides|VanB-type_resistance_protein|VANB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1798|Drugs|betalactams|Class_C_betalactamases|CMY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_4290|Drugs|betalactams|Mutant_porin_proteins|OMPR,0,0,0,0,0,0,0,0,0,0,333,0,500,0,0,0
MEG_4732|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1097|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6031|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6047|Drugs|Rifampin|RNA-polymerase_binding_protein|RBPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2297|Drugs|betalactams|Class_A_betalactamases|CTX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1150|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSBM,0,0,949,0,0,0,0,0,554,916,0,580,0,0,0,0
MEG_227|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6068|Drugs|Aminoglycosides|16S_rRNA_methyltransferases|RMTD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_4839|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6900|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2193|Drugs|betalactams|Class_A_betalactamases|CTX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1276|Drugs|betalactams|Class_C_betalactamases|BLAEC,35,0,197,0,0,0,0,0,38,0,0,23,0,0,58,135
MEG_2062|Metals|Copper_resistance|Copper_resistance_protein|COPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1463|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|BLT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3903|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MEXB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2494|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_5095|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1057|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,0,0,32,0,0,0,0,0,13,0,0,0,0,0,0,0
MEG_4034|Drugs|MLS|Macrolide_phosphotransferases|MPHC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1524|Drugs|betalactams|Class_A_betalactamases|CARB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_5|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,12336,3404,17397,4574,12581,4977,2474,10606,11401,17385,2843,16151,2364,1112,10565,14908
MEG_5255|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0
MEG_5340|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_363|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6137|Drugs|Lipopeptides|Daptomycin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOBL|RequiresSNPConfirmation,0,0,536,0,0,0,0,0,313,624,0,0,0,0,0,0
MEG_996|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,1279,0,200,550,30,0,0,98,240,102,0,46,0,0,1393,1617
MEG_1763|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7092|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,462
MEG_6135|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,357,0,2432,278,0,0,0,0,719,317,0,651,0,0,571,791
MEG_6657|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6745|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6552|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_resistance_regulator|SOXS|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
MEG_4025|Drugs|betalactams|Class_C_betalactamases|MOX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2533|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3893|Metals|Mercury_resistance|Mercury_resistance_protein|MERT,0,0,0,0,0,0,33,0,0,0,47,0,62,23,0,0
MEG_3018|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSD,0,0,9,0,0,0,0,0,0,46,0,26,0,0,0,0
MEG_5785|Drugs|Lipopeptides|Colistin-resistant_mutant|PHOQ|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1030|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_869|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2820|Drugs|MLS|23S_rRNA_methyltransferases|ERMC,0,0,189,0,0,0,0,0,100,182,0,134,0,0,0,0
MEG_6145|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RRSA|RequiresSNPConfirmation,14492,3075,19688,5138,12400,3930,2667,9700,11236,13999,2947,12486,2648,1180,12578,16393
MEG_3892|Metals|Mercury_resistance|Mercury_resistance_protein|MERT,0,0,25,0,0,0,0,0,8,19,0,12,0,0,0,0
MEG_2671|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,0,0,31,0,0,0,0,0,0,12,0,19,0,0,0,0
MEG_858|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7815|Metals|Copper_resistance|Copper_resistance_protein|YCNJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1014|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH2-DPRIME,109,0,0,18,0,0,0,0,0,0,0,0,0,0,100,143
MEG_6112|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0,0,724,0,0,0,0,0,332,652,0,0,0,0,0,0
MEG_3845|Metals|Mercury_resistance|Mercury_resistance_protein|MERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_4327|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7820|Biocides|Acid_resistance|Acid_resistance_protein|YDEP,290,0,1241,244,0,0,0,59,384,218,0,562,0,0,269,416
